wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099289.700482607,1,1779099289.700482607,1779099289.572914600,1779099289.572914600,1779099289.642949343,1,1779099289.572914600,1779099289.572143555,1779099289.592181206,1779099289.592181206,0,0,1779099289.700482607,1779099289.592181206,,1779099289.592181206,1,0,1779099289.700482607,-0.012191312,0.001036024,-0.003042536,1.000000000
1779099289.775479317,1,1779099289.775479317,1779099289.653029203,1779099289.653029203,1779099289.712952614,1,1779099289.653029203,1779099289.651963234,1779099289.671835899,1779099289.671835899,0,0,1779099289.775479317,1779099289.671835899,,1779099289.671835899,1,0,1779099289.775479317,-0.011904682,-0.000478667,-0.003264590,1.000000000
1779099289.800470829,1,1779099289.800470829,1779099289.673000813,1779099289.673000813,1779099289.742954254,1,1779099289.673000813,1779099289.671835899,1779099289.691877842,1779099289.691877842,0,0,1779099289.800470829,1779099289.691877842,,1779099289.691877842,1,0,1779099289.800470591,-0.011066254,0.007768233,-0.003077245,1.000000000
1779099289.875488281,1,1779099289.875488281,1779099289.773003340,1779099289.773003340,1779099289.812957525,1,1779099289.773003340,1779099289.771828890,1779099289.786775827,1779099289.786775827,0,0,1779099289.875488281,1779099289.786775827,,1779099289.786775827,1,0,1779099289.875488281,-0.011779454,0.001931962,-0.002578360,1.000000000
1779099289.900491476,1,1779099289.900491476,1779099289.802973747,1779099289.802973747,1779099289.842958927,1,1779099289.802973747,1779099289.786775827,1779099289.811952353,1779099289.811952353,0,0,1779099289.900491476,1779099289.811952353,,1779099289.811952353,1,0,1779099289.900491476,-0.010652499,-0.004890129,-0.002751799,1.000000000
1779099289.950479507,1,1779099289.950479507,1779099289.842912674,1779099289.842912674,1779099289.892961264,1,1779099289.842912674,1779099289.831936836,1779099289.851874113,1779099289.851874113,0,0,1779099289.950479507,1779099289.851874113,,1779099289.851874113,1,0,1779099289.950479507,-0.009167638,0.004304616,-0.003230616,1.000000000
1779099290.000475168,1,1779099290.000475168,1779099289.902951717,1779099289.902951717,1779099289.952963829,1,1779099289.902951717,1779099289.891992331,1779099289.911995411,1779099289.911995411,0,0,1779099290.000475168,1779099289.911995411,,1779099289.911995411,1,0,1779099290.000475168,-0.011885641,0.007937821,-0.003541620,1.000000000
1779099290.050487995,1,1779099290.050488234,1779099289.922945976,1779099289.922945976,1779099289.992965221,1,1779099289.922945976,1779099289.911995411,1779099289.932109833,1779099289.951853275,0,0,1779099290.050488234,1779099289.951853275,,1779099289.951853275,1,0,1779099290.050488234,-0.009911287,-0.004619294,-0.004764855,1.000000000
1779099290.100464344,1,1779099290.100464344,1779099289.973014593,1779099289.973014593,1779099290.042966127,1,1779099289.973014593,1779099289.966815233,1779099289.986839056,1779099289.986839056,0,0,1779099290.100464344,1779099289.986839056,,1779099289.986839056,1,0,1779099290.100464344,-0.010905861,-0.005655789,-0.002475971,1.000000000
1779099290.150462866,1,1779099290.150462866,1779099290.022904158,1779099290.022904158,1779099290.092967510,1,1779099290.022904158,1779099289.986839056,1779099290.031867981,1779099290.051909447,0,0,1779099290.150462866,1779099290.051909447,,1779099290.051909447,1,0,1779099290.150463104,-0.011030503,0.005770434,-0.003081846,1.000000000
1779099290.225596189,1,1779099290.225596428,1779099290.102948904,1779099290.102948904,1779099290.162968874,1,1779099290.102948904,1779099290.091696978,1779099290.111741781,1779099290.111741781,0,0,1779099290.225596428,1779099290.111741781,,1779099290.111741781,1,0,1779099290.225596189,-0.016991090,0.000624314,-0.001965333,1.000000000
1779099290.250475407,1,1779099290.250475407,1779099290.122928143,1779099290.122928143,1779099290.192969799,1,1779099290.122928143,1779099290.111741781,1779099290.146875381,1779099290.146875381,0,0,1779099290.250475407,1779099290.146875381,,1779099290.146875381,1,0,1779099290.250475407,-0.009470131,-0.001096980,-0.003448982,1.000000000
1779099290.300454855,1,1779099290.300454855,1779099290.172921658,1779099290.172921658,1779099290.242970943,1,1779099290.172921658,1779099290.166745663,1779099290.192043304,1779099290.192043304,0,0,1779099290.300454855,1779099290.192043304,,1779099290.192043304,1,0,1779099290.300454855,-0.011628867,0.005442039,-0.003011390,1.000000000
1779099290.350462914,1,1779099290.350462914,1779099290.223015070,1779099290.223015070,1779099290.282971859,1,1779099290.223015070,1779099290.192043304,1779099290.231984615,1779099290.251864433,0,0,1779099290.350462914,1779099290.251864433,,1779099290.251864433,1,0,1779099290.350462914,-0.011713032,0.001578140,-0.003435023,1.000000000
1779099290.400483608,1,1779099290.400483608,1779099290.272991180,1779099290.272991180,1779099290.342973232,1,1779099290.272991180,1779099290.271846294,1779099290.291970730,1779099290.291970730,0,0,1779099290.400483608,1779099290.291970730,,1779099290.291970730,1,0,1779099290.400483608,-0.009187787,-0.005469825,-0.002438712,1.000000000
1779099290.450477362,1,1779099290.450477362,1779099290.372960091,1779099290.372960091,1779099290.402974606,1,1779099290.372960091,1779099290.366866827,1779099290.391891003,1779099290.391891003,0,0,1779099290.450477362,1779099290.391891003,,1779099290.391891003,1,0,1779099290.450477123,-0.009827845,0.004231917,-0.004457026,1.000000000
1779099290.500476837,1,1779099290.500476837,1779099290.423051596,1779099290.423051596,1779099290.442975521,1,1779099290.423051596,1779099290.406887054,1779099290.431935310,1779099290.431935310,0,0,1779099290.500476837,1779099290.431935310,,1779099290.431935310,1,0,1779099290.500476837,-0.010657464,-0.000417120,-0.003095103,1.000000000
1779099290.575534344,1,1779099290.575534344,1779099290.473039389,1779099290.473039389,1779099290.512977362,1,1779099290.473039389,1779099290.466956615,1779099290.492003441,1779099290.492003441,0,0,1779099290.575534344,1779099290.492003441,,1779099290.492003441,1,0,1779099290.575534344,-0.009875664,0.002791901,-0.003665141,1.000000000
1779099290.600541353,1,1779099290.600541353,1779099290.503022671,1779099290.503022671,1779099290.542978048,1,1779099290.503022671,1779099290.492003441,1779099290.511974573,1779099290.511974573,0,0,1779099290.600541353,1779099290.511974573,,1779099290.511974573,1,0,1779099290.600541353,-0.012221325,-0.000862337,-0.002503750,1.000000000
1779099290.650462389,1,1779099290.650462389,1779099290.522978544,1779099290.522978544,1779099290.592979193,1,1779099290.522978544,1779099290.511974573,1779099290.532074928,1779099290.552027941,0,0,1779099290.650462389,1779099290.552027941,,1779099290.552027941,1,0,1779099290.650462389,-0.011399465,0.004845497,-0.003088022,1.000000000
1779099290.700454950,1,1779099290.700454950,1779099290.572999716,1779099290.572999716,1779099290.642980337,1,1779099290.572999716,1779099290.572031498,1779099290.591910839,1779099290.591910839,0,0,1779099290.700454950,1779099290.591910839,,1779099290.591910839,1,0,1779099290.700454950,-0.010122706,0.003307133,-0.003526498,1.000000000
