now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099288.550454378,1779099288.550454378,1779099288.550454378,0.000000000,-0.006202431,0.003088358,-0.004725609,1
1779099288.600452185,1779099288.600452185,1779099288.600452185,0.000000000,-0.007526512,0.005354388,-0.003647422,1
1779099288.650451899,1779099288.650451899,1779099288.650451899,0.000000000,-0.009690737,-0.005370573,-0.003890409,1
1779099288.700454235,1779099288.700454235,1779099288.700454235,0.000000000,-0.008261065,0.003115391,-0.004592092,1
1779099288.750470400,1779099288.750470400,1779099288.750470400,0.000000000,-0.007051080,-0.004623552,-0.003727533,1
1779099288.825488091,1779099288.825488091,1779099288.825488091,0.000000000,-0.008102889,0.000309779,-0.004509429,1
1779099288.850481749,1779099288.850481749,1779099288.850481749,0.000000000,-0.006645206,0.003552688,-0.005339957,1
1779099288.900483847,1779099288.900483847,1779099288.900483847,0.000000000,-0.008311512,-0.001398659,-0.003323831,1
1779099288.975483894,1779099288.975483894,1779099288.975483894,0.000000000,-0.009711356,0.000706609,-0.004019823,1
1779099289.000477552,1779099289.000477552,1779099289.000477552,0.000000000,-0.007838586,0.007546226,-0.003862345,1
1779099289.050476074,1779099289.050476074,1779099289.050476074,0.000000000,-0.008620290,-0.000942273,-0.004076686,1
1779099289.100474834,1779099289.100474834,1779099289.100474834,0.000000000,-0.009905921,0.000111044,-0.003255927,1
1779099289.150487661,1779099289.150487661,1779099289.150487661,0.000000000,-0.011032326,0.002055249,-0.004234289,1
1779099289.200488329,1779099289.200488329,1779099289.200488329,0.000000000,-0.008997801,-0.001629925,-0.002674326,1
1779099289.250476837,1779099289.250476599,1779099289.250476599,0.000000000,-0.007682135,0.007523565,-0.004988936,1
1779099289.300529957,1779099289.300529957,1779099289.300529957,0.000000000,-0.009595066,-0.005048952,-0.003531478,1
1779099289.350472927,1779099289.350472927,1779099289.350472927,0.000000000,-0.008389204,0.002010667,-0.003936095,1
1779099289.400478363,1779099289.400478601,1779099289.400478601,0.000000000,-0.012480280,0.000186816,-0.003248954,1
1779099289.450487137,1779099289.450486898,1779099289.450486898,0.000000000,-0.008760858,0.001562791,-0.004003729,1
1779099289.500484467,1779099289.500484228,1779099289.500484228,0.000000000,-0.013467499,-0.000602532,-0.003023983,1
1779099289.550497770,1779099289.550498009,1779099289.550498009,0.000000000,-0.005954660,0.003378872,-0.004891617,1
